Seating Capacity,Average Meal Price,Weekend Reservations,Weekday Reservations,Revenue,Marketing&Followers,Location_Downtown,Location_Rural,Location_Suburban,Cuisine_American,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican
84,73.88,37,21,1395019.72,-0.13097458316837257,True,False,False,False,False,False,False,True,False
82,55.55,1,69,1032029.65,0.08391324884509015,True,False,False,False,True,False,False,False,False
63,54.74,46,40,776590.02,-0.48352866399444905,False,False,True,False,False,False,True,False,False
63,31.45,31,60,465724.7,-0.8129707378203997,False,False,True,False,False,False,False,False,True
54,44.34,47,19,539682.38,-1.2205463007687223,False,False,True,True,False,False,False,False,False
54,25.11,6,49,313484.71,-1.2536512127339607,False,False,True,False,False,False,False,False,True
82,34.56,45,14,643475.87,-0.7644514227127674,True,False,False,False,False,False,False,False,True
53,26.32,31,50,327611.16,0.5235498282155312,False,False,True,False,False,False,False,False,True
67,62.93,44,7,944292.87,0.9646439941106069,False,False,True,False,True,False,False,False,False
35,59.58,28,27,485532.75,-0.3517037386504425,False,True,False,False,True,False,False,False,False
54,42.49,11,10,532409.48,-0.11846003402026077,False,False,True,True,False,False,False,False,False
52,61.91,37,5,716315.95,-0.997824139528328,False,False,True,False,True,False,False,False,False
69,31.8,1,26,504814.7,-1.0949512404498967,False,False,True,False,False,True,False,False,False
72,60.66,70,41,991343.14,1.3329489624743849,True,False,False,False,True,False,False,False,False
32,58.05,7,10,430773.95,-1.6034034547664102,False,True,False,False,True,False,False,False,False
69,61.16,61,7,955320.84,-1.3608765160056489,False,False,True,False,True,False,False,False,False
51,53.12,7,30,608909.12,-1.3401960675458489,False,False,True,False,False,False,True,False,False
49,35.89,18,18,413854.18,-1.263026003194143,False,True,False,True,False,False,False,False,False
67,35.67,61,42,544759.47,-0.5059900888179907,False,False,True,False,False,True,False,False,False
79,61.79,53,59,1083546.32,-1.373273498274705,True,False,False,False,True,False,False,False,False
70,38.25,36,50,614816.45,-1.3146366437638608,False,False,True,True,False,False,False,False,False
76,75.48,72,63,1294625.97,2.611491974733828,True,False,False,False,False,False,False,True,False
89,50.72,14,65,1027795.85,3.673997854739028,True,False,False,False,False,False,True,False,False
63,57.01,24,5,814849.96,-1.8179064764713753,False,False,True,False,True,False,False,False,False
39,31.19,11,26,295485.12,-0.11967007304329495,False,True,False,False,False,True,False,False,False
89,50.96,66,47,1038129.49,4.0910075114307904,True,False,False,False,False,False,True,False,False
45,34.13,10,17,369110.81,-0.40192219597508716,False,True,False,False,False,True,False,False,False
55,47.12,31,19,592636.55,-0.28245306667071046,False,False,True,False,False,False,True,False,False
86,65.34,8,72,1281406.16,4.555479779880893,True,False,False,False,False,False,False,True,False
55,41.23,20,2,525419.81,-0.0370574512121917,False,False,True,True,False,False,False,False,False
47,51.58,31,39,556216.54,-1.462747804628964,False,True,False,False,False,False,True,False,False
59,26.56,5,37,353538.48,-1.7734291759150425,False,False,True,False,False,False,False,False,True
59,71.62,19,17,949864.49,-1.3522625924167546,False,False,True,False,False,False,False,True,False
78,35.47,15,11,636991.96,1.0387666451037776,True,False,False,False,False,False,False,False,True
64,75.76,50,55,1102148.01,0.38092398993326076,False,False,True,False,False,False,False,True,False
60,34.77,27,47,476313.43,-0.8965844188408931,False,False,True,False,False,False,False,False,True
56,33.88,21,18,440808.54,-1.3937217904126125,False,False,True,False,False,False,False,False,True
87,32.3,42,25,648382.55,1.7999611364107584,True,False,False,False,False,True,False,False,False
31,46.72,22,0,339184.57,1.0740863152792224,False,True,False,False,False,False,True,False,False
31,49.89,0,0,364505.31,-0.855595847236007,False,True,False,False,False,False,True,False,False
62,71.82,6,5,990991.88,-0.19068920033062514,False,False,True,False,False,False,False,True,False
80,44.36,11,57,805708.58,-0.6315105619865049,True,False,False,True,False,False,False,False,False
68,32.55,18,56,504791.45,-0.12427929368722562,False,False,True,False,False,True,False,False,False
49,50.28,46,8,578530.0,0.9760172790141473,False,True,False,False,False,False,True,False,False
70,52.12,63,9,831361.29,-0.09948188465106575,True,False,False,False,False,False,True,False,False
46,34.9,13,43,384075.6,-0.5551855304642571,False,True,False,False,False,True,False,False,False
49,60.0,24,26,679850.7,0.8681027185852643,False,True,False,False,True,False,False,False,False
87,32.48,70,80,646025.69,-0.47520390426162457,True,False,False,False,False,True,False,False,False
77,55.85,58,51,983747.45,4.0115367294113895,True,False,False,False,False,False,True,False,False
62,40.23,19,19,558437.28,-1.6784484164255402,False,False,True,True,False,False,False,False,False
53,60.86,52,12,729478.11,-1.853388020566535,False,False,True,False,True,False,False,False,False
48,27.4,30,30,313757.45,-0.8455729858480565,False,True,False,False,False,False,False,False,True
72,35.66,36,48,584355.17,-0.942215109760832,True,False,False,False,False,True,False,False,False
75,27.81,37,74,477205.66,0.0020539953267621367,True,False,False,False,False,False,False,False,True
55,57.23,35,26,720904.18,-1.6805066812139857,False,False,True,False,True,False,False,False,False
35,58.03,20,12,459561.66,-0.510718203652892,False,True,False,False,True,False,False,False,False
37,55.03,19,35,472776.26,-1.7732208777685359,False,True,False,False,True,False,False,False,False
66,71.27,46,18,1069040.81,1.2980556837739725,False,False,True,False,False,False,False,True,False
79,34.26,48,28,629645.32,-0.5459408279392741,True,False,False,False,False,True,False,False,False
54,44.89,36,22,565250.66,-0.19080020190040045,False,False,True,True,False,False,False,False,False
68,35.45,49,66,553788.45,-1.3433225161778435,False,False,True,True,False,False,False,False,False
60,25.48,1,18,365167.32,0.007232215562641951,False,False,True,False,False,False,False,False,True
59,34.74,43,12,465924.29,-1.215799458443146,False,False,True,False,False,False,False,False,True
72,26.39,48,37,454286.47,0.33805370088985415,True,False,False,False,False,False,False,False,True
59,30.02,8,34,410844.86,0.1455091885087543,False,False,True,False,False,True,False,False,False
71,46.97,21,32,767593.49,1.743374151817401,True,False,False,False,False,False,True,False,False
58,34.06,22,44,460031.68,-0.10354183769324857,False,False,True,False,False,False,False,False,True
34,63.83,4,1,501987.48,1.090828252198986,False,True,False,False,True,False,False,False,False
90,28.74,50,82,597074.08,-0.7820823054399654,True,False,False,False,False,False,False,False,True
46,62.35,16,38,642953.9,-0.13346662980328275,False,True,False,False,True,False,False,False,False
55,70.58,33,46,882475.92,1.1856847361251377,False,False,True,False,False,False,False,True,False
60,54.95,43,32,741537.05,0.28092946750112924,False,False,True,False,False,False,True,False,False
54,45.62,7,26,570863.68,1.0099264325165265,False,False,True,False,False,False,True,False,False
76,38.94,38,49,674422.89,1.1529548040984432,True,False,False,False,False,True,False,False,False
36,31.88,22,1,262922.26,-1.5934549289666766,False,True,False,False,False,True,False,False,False
73,39.31,56,32,665423.4,0.42100675386407554,True,False,False,True,False,False,False,False,False
90,67.11,41,48,1361475.79,1.6234511146136756,True,False,False,False,False,False,False,True,False
59,37.73,44,6,518045.63,0.9339764169951825,False,False,True,False,False,True,False,False,False
47,62.46,17,9,674466.94,-0.4803060666602637,False,True,False,False,True,False,False,False,False
50,71.03,49,27,814569.18,1.198606410945484,False,False,True,False,False,False,False,True,False
83,52.68,79,43,973202.97,-0.9329936549743922,True,False,False,False,False,False,True,False,False
55,62.04,45,12,768760.18,-0.6524026097158449,False,False,True,False,True,False,False,False,False
40,73.54,37,30,678388.23,0.980231895041987,False,True,False,False,False,False,False,True,False
63,47.63,42,28,690891.96,0.9363586099348581,False,False,True,False,False,False,True,False,False
49,34.72,8,39,389440.26,-1.4023506029314514,False,True,False,False,False,True,False,False,False
32,56.67,5,8,429766.82,0.4784139446743387,False,True,False,False,True,False,False,False,False
65,59.73,5,28,868023.94,-1.4413829420722257,False,False,True,False,True,False,False,False,False
85,52.72,4,3,1014910.04,0.9517147134190941,True,False,False,False,False,False,True,False,False
56,62.61,9,16,792995.34,-0.6919161946173362,False,False,True,False,True,False,False,False,False
77,37.8,69,18,668212.75,1.9180401266570481,True,False,False,False,False,True,False,False,False
73,33.4,12,47,549153.25,-1.0521444529996533,True,False,False,False,False,True,False,False,False
61,37.28,8,2,531605.72,-0.570962249114037,False,False,True,False,False,True,False,False,False
81,49.04,37,41,896253.88,0.19957650185580497,True,False,False,False,False,False,True,False,False
79,35.39,31,57,627313.36,-1.4606547755453587,True,False,False,False,False,False,False,False,True
61,28.78,15,23,413336.56,-1.1747054460782385,False,False,True,False,False,False,False,False,True
60,61.63,16,58,827575.12,-1.0713582383767226,False,False,True,False,True,False,False,False,False
60,38.25,31,15,516891.8,-0.4284160204797092,False,False,True,False,False,True,False,False,False
84,64.97,31,59,1222759.17,-0.22738473019662972,True,False,False,False,True,False,False,False,False
35,49.82,3,2,405051.95,-1.6143278182058725,False,True,False,False,False,False,True,False,False
80,58.97,54,16,1059056.2,-1.232281507116966,True,False,False,False,True,False,False,False,False
31,39.73,11,0,302014.6,-2.0262319049377346,False,True,False,True,False,False,False,False,False
58,28.56,50,50,379671.42,-0.7137117894596006,False,False,True,False,False,False,False,False,True
40,62.19,27,6,577250.07,-0.6611696895411069,False,True,False,False,True,False,False,False,False
65,65.26,5,21,942197.61,-0.7649127218579745,False,False,True,False,True,False,False,False,False
62,66.39,3,6,935445.63,0.28657594625417937,False,False,True,False,False,False,False,True,False
42,61.17,7,32,589716.99,-2.0415747344283957,False,True,False,False,True,False,False,False,False
67,44.87,28,4,681825.5,0.28439042759173905,False,False,True,True,False,False,False,False,False
50,26.1,26,12,311057.05,-1.9812144854624696,False,True,False,False,False,False,False,False,True
50,70.43,21,29,796633.2,-0.9841206819095922,False,False,True,False,False,False,False,True,False
89,54.52,61,9,1100484.92,0.46123571465929486,True,False,False,False,False,False,True,False,False
79,54.9,49,13,980193.2,1.5248550900482292,True,False,False,False,False,False,True,False,False
68,30.66,63,30,479771.15,0.5661256793431424,False,False,True,False,False,False,False,False,True
66,45.27,45,3,669461.69,-0.16276975559768436,False,False,True,False,False,False,True,False,False
30,36.16,14,13,263288.52,-2.0448830765947608,False,True,False,True,False,False,False,False,False
70,61.45,46,47,983018.1,4.031293253143287,True,False,False,False,True,False,False,False,False
46,26.36,2,41,287032.82,-0.24408422569977226,False,True,False,False,False,False,False,False,True
64,66.64,48,63,968064.98,-1.14148271567185,False,False,True,False,False,False,False,True,False
51,63.49,8,3,727572.6,-0.7630992056978596,False,False,True,False,True,False,False,False,False
40,53.26,25,13,494699.88,-1.497576972173796,False,True,False,False,False,False,True,False,False
70,54.27,11,56,852825.84,-0.7768059635652026,False,False,True,False,False,False,True,False,False
71,66.16,10,34,1064494.98,-0.8216761104262426,True,False,False,False,False,False,False,True,False
49,37.18,11,33,428686.45,0.14435766376918638,False,True,False,True,False,False,False,False,False
78,74.16,25,13,1300707.45,1.4387649330099077,True,False,False,False,False,False,False,True,False
88,32.93,56,76,672811.07,-0.16482791307347552,True,False,False,False,False,False,False,False,True
71,73.87,29,23,1184127.07,-0.16892388559801322,True,False,False,False,False,False,False,True,False
45,55.89,4,22,578997.24,-1.3554776199421334,False,True,False,False,False,False,True,False,False
69,44.51,63,52,704643.06,-1.2567134789600807,False,False,True,True,False,False,False,False,False
78,40.73,36,26,721608.17,1.7616500207234946,True,False,False,True,False,False,False,False,False
89,33.42,8,84,670449.16,-0.42044399744641187,True,False,False,False,False,True,False,False,False
90,71.27,30,7,1432604.59,0.016085685844861294,True,False,False,False,False,False,False,True,False
53,32.02,1,32,399698.35,-2.014042252378019,False,False,True,False,False,False,False,False,True
62,48.69,15,27,697178.75,-0.25540836050239696,False,False,True,False,False,False,True,False,False
44,63.48,21,26,640039.69,-1.2334255693603815,False,True,False,False,True,False,False,False,False
69,36.02,41,16,559035.46,0.5376689136901138,False,False,True,True,False,False,False,False,False
31,73.57,15,25,526903.03,-0.7268618532914033,False,True,False,False,False,False,False,True,False
49,30.35,19,43,357101.0,-0.966591401381685,False,True,False,False,False,True,False,False,False
47,30.48,12,13,328524.29,-1.118871076860225,False,True,False,False,False,False,False,False,True
38,34.48,16,29,307194.41,-0.4542650021804499,False,True,False,False,False,False,False,False,True
49,45.95,20,45,509870.05,-1.0086334473375502,False,True,False,False,False,False,True,False,False
70,40.7,19,16,667708.45,3.4167438691810954,True,False,False,True,False,False,False,False,False
52,46.75,49,37,565456.1,0.27227450105782297,False,False,True,False,False,False,True,False,False
86,39.84,15,66,778828.4,-0.34767420909292646,True,False,False,False,False,True,False,False,False
40,64.16,22,5,576738.72,-1.631507124845163,False,True,False,False,True,False,False,False,False
57,65.27,10,55,848431.46,-0.24379003934607146,False,False,True,False,True,False,False,False,False
90,64.62,66,88,1297620.53,-1.038194417190909,True,False,False,False,True,False,False,False,False
81,33.1,57,69,606664.15,0.726415837335856,True,False,False,False,False,False,False,False,True
40,37.03,17,35,354711.61,0.11593211060061623,False,True,False,True,False,False,False,False,False
82,48.33,48,49,885779.4,-0.12678210306689536,True,False,False,False,False,False,True,False,False
84,50.47,26,66,963393.71,1.3756930382056827,True,False,False,False,False,False,True,False,False
89,36.48,25,34,745835.0,1.6330133233556223,True,False,False,False,False,True,False,False,False
86,63.6,57,18,1222792.6,1.8039054594482178,True,False,False,False,True,False,False,False,False
81,37.5,8,74,684352.9,-0.12798841084185333,True,False,False,True,False,False,False,False,False
48,36.41,7,14,409251.93,-1.2496299346723887,False,True,False,True,False,False,False,False,False
49,35.31,19,36,399858.76,-0.2659781216182941,False,True,False,False,False,True,False,False,False
80,66.74,23,30,1212057.82,3.6349565463528117,True,False,False,False,False,False,False,True,False
39,42.63,20,21,396285.76,0.48547420516112766,False,True,False,True,False,False,False,False,False
46,41.33,44,6,437769.92,0.8595319541624885,False,True,False,True,False,False,False,False,False
62,53.15,59,0,751176.6,0.6274003102914723,False,False,True,False,False,False,True,False,False
85,30.7,9,53,600486.95,0.5273954552396241,True,False,False,False,False,True,False,False,False
49,45.61,11,20,506409.22,-1.3127598775726772,False,True,False,True,False,False,False,False,False
49,35.0,17,33,402153.4,-0.4943639111028301,False,True,False,True,False,False,False,False,False
86,48.58,22,71,944405.76,1.59319349723169,True,False,False,False,False,False,True,False,False
54,42.48,37,26,526961.07,-1.3705344785126776,False,False,True,True,False,False,False,False,False
78,45.5,54,42,802139.5,0.020598542286866726,True,False,False,False,False,False,True,False,False
53,65.92,52,22,802675.87,-0.4634493608602886,False,False,True,False,False,False,False,True,False
78,25.84,52,15,466167.06,-0.36375038815613286,True,False,False,False,False,False,False,False,True
85,51.4,10,77,988796.9,0.8358048100936506,True,False,False,False,False,False,True,False,False
76,54.86,57,24,951593.5,1.5471625335732517,True,False,False,False,False,False,True,False,False
83,41.11,38,68,788339.63,3.2945723860962497,True,False,False,True,False,False,False,False,False
63,51.64,30,2,741387.91,-0.20495961247989755,False,False,True,False,False,False,True,False,False
56,33.81,15,3,449030.97,0.049410628012958084,False,False,True,False,False,True,False,False,False
45,55.21,29,10,556003.39,-1.655332928865007,False,True,False,False,True,False,False,False,False
87,55.24,12,71,1074529.99,2.14927367691224,True,False,False,False,True,False,False,False,False
55,74.77,27,32,913441.68,-1.5331167798647531,False,False,True,False,False,False,False,True,False
56,46.13,51,21,590023.73,0.17092636217414856,False,False,True,False,False,False,True,False,False
68,41.0,53,14,633972.95,-1.699952120663185,False,False,True,False,False,True,False,False,False
77,36.81,17,60,667045.95,3.5180427497767743,True,False,False,True,False,False,False,False,False
30,42.42,27,11,292286.86,-1.5799782462974539,False,True,False,True,False,False,False,False,False
66,35.44,49,62,532891.3,-1.7689030094171019,False,False,True,False,False,False,False,False,True
88,68.99,28,23,1352927.72,1.5953630864022992,True,False,False,False,False,False,False,True,False
56,38.08,18,6,501648.09,1.0167842063542316,False,False,True,False,False,True,False,False,False
67,33.86,3,23,513574.14,0.20575746746773863,False,False,True,False,False,True,False,False,False
35,38.35,19,13,326541.3,-0.4209115742764447,False,True,False,True,False,False,False,False,False
70,27.22,18,61,432377.73,-1.7168646500604365,False,False,True,False,False,False,False,False,True
55,44.03,38,12,551865.05,0.31594964120078767,False,False,True,True,False,False,False,False,False
70,27.83,6,9,457457.8,0.19286072657259906,True,False,False,False,False,False,False,False,True
79,58.11,26,64,1037577.41,1.104650926821081,True,False,False,False,True,False,False,False,False
37,40.99,29,4,361265.44,1.060440439569147,False,True,False,False,False,True,False,False,False
76,58.6,35,46,995386.0,0.006738628183156114,True,False,False,False,True,False,False,False,False
78,39.65,23,7,695486.6,-0.2543429746576918,True,False,False,True,False,False,False,False,False
30,75.89,26,18,534729.61,-0.02839523777246752,False,True,False,False,False,False,False,True,False
60,49.06,33,13,671889.26,-0.9478032176054304,False,False,True,False,False,False,True,False,False
32,69.03,0,11,498722.52,-0.7350611174616167,False,True,False,False,False,False,False,True,False
87,74.1,24,36,1444891.05,2.301057397137493,True,False,False,False,False,False,False,True,False
35,48.43,21,16,387302.16,-0.9997113095895223,False,True,False,False,False,False,True,False,False
60,32.57,10,42,448052.09,-0.4567719016829446,False,False,True,False,False,True,False,False,False
34,59.66,0,21,455544.97,-1.2569100098623014,False,True,False,False,True,False,False,False,False
89,62.71,37,56,1246582.89,0.9709295032956897,True,False,False,False,True,False,False,False,False
73,30.48,15,43,517476.0,0.3283826790145588,True,False,False,False,False,True,False,False,False
37,49.11,8,0,418927.36,-0.3031640459278315,False,True,False,False,False,False,True,False,False
59,28.81,20,48,400320.44,-0.4635405943775025,False,False,True,False,False,False,False,False,True
32,67.69,13,6,496121.38,0.5605481908682894,False,True,False,False,False,False,False,True,False
62,42.2,32,11,594743.95,-1.480005500916936,False,False,True,True,False,False,False,False,False
66,58.19,20,29,861958.67,-1.5871162147457871,False,False,True,False,True,False,False,False,False
34,36.67,20,28,297498.58,-0.6365865343983166,False,True,False,False,False,True,False,False,False
57,40.55,1,15,526632.35,-1.0165892901913482,False,False,True,True,False,False,False,False,False
88,47.39,18,65,950891.65,2.0190348471540576,True,False,False,False,False,False,True,False,False
47,37.93,19,14,416371.13,-0.028122828470380477,False,True,False,True,False,False,False,False,False
50,36.88,2,45,433113.81,-0.48912897008280204,False,False,True,True,False,False,False,False,False
73,65.62,34,7,1094554.91,3.694095060301712,True,False,False,False,False,False,False,True,False
47,51.81,18,5,566627.86,-0.03637468723955717,False,True,False,False,False,False,True,False,False
83,42.4,14,58,801205.2,0.11515524298720346,True,False,False,True,False,False,False,False,False
80,56.83,17,4,1021441.68,0.4838462416587394,True,False,False,False,True,False,False,False,False
78,51.77,21,77,916165.05,0.027777374152237563,True,False,False,False,False,False,True,False,False
62,65.8,56,3,922015.8,-0.4246546667264409,False,False,True,False,True,False,False,False,False
46,30.82,28,2,339529.88,-1.8701295273612555,False,True,False,False,False,True,False,False,False
44,35.39,16,31,362616.32,-1.7209029694260198,False,True,False,False,False,True,False,False,False
51,33.06,10,23,387338.17,-1.040964254500286,False,False,True,False,False,False,False,False,True
35,30.51,1,23,259336.24,-0.6484657843624719,False,True,False,False,False,True,False,False,False
76,43.56,9,29,739934.57,-0.7898977998635677,True,False,False,True,False,False,False,False,False
31,55.77,14,16,395981.23,-1.22115580490296,False,True,False,False,False,False,True,False,False
62,30.97,21,11,441948.3,-1.6675845402062364,False,False,True,False,False,True,False,False,False
79,64.04,16,49,1131484.99,-1.1532702659313883,True,False,False,False,True,False,False,False,False
65,39.16,46,17,571039.98,-1.4319084871615113,False,False,True,True,False,False,False,False,False
78,31.59,66,46,561887.81,0.7402946944299762,True,False,False,False,False,True,False,False,False
77,70.43,37,62,1221966.66,2.872205449695441,True,False,False,False,False,False,False,True,False
44,55.79,21,43,556646.3,-0.7432074281581181,False,True,False,False,True,False,False,False,False
76,60.74,58,20,1041201.78,3.084360683881142,True,False,False,False,True,False,False,False,False
68,25.21,9,47,392540.73,-1.446340127605721,False,False,True,False,False,False,False,False,True
33,73.01,32,1,560998.7,0.041112847266752725,False,True,False,False,False,False,False,True,False
58,30.37,22,31,410071.8,0.12303718037782736,False,False,True,False,False,False,False,False,True
88,35.05,5,44,705430.05,1.9666109245514634,True,False,False,False,False,True,False,False,False
51,67.16,30,50,771932.04,-0.5179838921626232,False,False,True,False,False,False,False,True,False
56,58.97,25,52,748612.87,0.1540252772087942,False,False,True,False,True,False,False,False,False
88,27.0,12,27,552829.25,2.4461818834263136,True,False,False,False,False,False,False,False,True
35,43.09,15,24,360542.46,-1.105735004771495,False,True,False,True,False,False,False,False,False
64,67.19,35,38,969950.16,-1.5580458548356957,False,False,True,False,False,False,False,True,False
76,61.78,75,61,1078429.55,2.6195458319138547,True,False,False,False,True,False,False,False,False
35,48.08,24,28,389151.01,-0.07869197743313973,False,True,False,False,False,False,True,False,False
30,72.23,15,28,491734.39,-1.8717382250608459,False,True,False,False,False,False,False,True,False
43,70.95,23,7,689215.8,-0.14202315092089118,False,True,False,False,False,False,False,True,False
50,34.66,26,45,403740.26,0.42884538871356653,False,False,True,False,False,True,False,False,False
55,42.4,32,30,543147.15,-1.0609024202044592,False,False,True,True,False,False,False,False,False
67,34.57,18,65,528946.12,0.033823229331341104,False,False,True,False,False,True,False,False,False
46,74.04,0,17,762271.84,-1.8042745925043724,False,True,False,False,False,False,False,True,False
51,73.03,28,20,837050.21,-1.9286742511680142,False,False,True,False,False,False,False,True,False
77,40.95,44,36,728228.9,-0.1937069440163516,True,False,False,True,False,False,False,False,False
70,44.65,61,29,711208.1,-1.304141433735915,False,False,True,True,False,False,False,False,False
51,34.12,42,18,414259.28,0.30182090479362583,False,False,True,False,False,False,False,False,True
45,60.85,16,20,632066.5,0.46063682989480215,False,True,False,False,True,False,False,False,False
53,55.75,38,13,677079.35,-1.8382439464768818,False,False,True,False,True,False,False,False,False
71,31.23,59,12,509214.35,0.5962399347963538,True,False,False,False,False,False,False,False,True
34,58.91,29,18,472438.98,-0.9047048984253159,False,True,False,False,True,False,False,False,False
86,70.94,24,3,1368051.99,0.924051174996352,True,False,False,False,False,False,False,True,False
31,32.12,0,13,239245.14,-0.11690733935532152,False,True,False,False,False,False,False,False,True
43,32.09,33,20,326320.9,-1.5956540804974406,False,True,False,False,False,False,False,False,True
69,62.41,40,23,970662.64,-0.3727190574436066,False,False,True,False,True,False,False,False,False
76,52.47,13,44,908614.32,0.5415900963016844,True,False,False,False,False,False,True,False,False
44,56.2,25,12,565465.6,-0.41990678383897834,False,True,False,False,True,False,False,False,False
67,32.11,17,21,497943.66,0.14176609605875806,False,False,True,False,False,True,False,False,False
42,51.94,19,22,498514.01,-1.1592799934410565,False,True,False,False,False,False,True,False,False
41,29.49,6,16,274467.14,-1.808864511283145,False,True,False,False,False,False,False,False,True
31,53.39,29,19,386457.63,0.6695943285468047,False,True,False,False,False,False,True,False,False
41,66.37,28,31,622783.61,-0.5962370653501834,False,True,False,False,False,False,False,True,False
35,37.11,1,14,298806.65,-1.2594683200268588,False,True,False,True,False,False,False,False,False
30,51.14,11,9,360639.25,-1.7093332609329128,False,True,False,False,False,False,True,False,False
70,35.51,20,10,558296.15,-1.957613841455769,False,False,True,False,False,True,False,False,False
30,37.93,9,4,285074.39,1.1284765874659108,False,True,False,True,False,False,False,False,False
84,69.49,33,67,1308105.09,1.7406080457561002,True,False,False,False,False,False,False,True,False
65,30.38,37,37,465266.52,0.4705450305896213,False,False,True,False,False,True,False,False,False
76,35.41,69,60,616527.93,1.272722819441763,True,False,False,True,False,False,False,False,False
43,66.04,20,28,650719.5,-0.9986016527665182,False,True,False,False,False,False,False,True,False
88,41.34,55,14,833580.24,1.1134725750564247,True,False,False,True,False,False,False,False,False
48,44.5,27,27,496761.45,-0.3207751966648283,False,True,False,True,False,False,False,False,False
42,57.86,8,22,562189.48,0.626044648778517,False,True,False,False,True,False,False,False,False
70,30.37,54,66,498132.2,-0.7240462013176517,False,False,True,False,False,True,False,False,False
61,37.79,28,20,528168.88,-1.2561690904809495,False,False,True,False,False,True,False,False,False
30,54.41,15,28,376100.73,-0.43516849693240756,False,True,False,False,False,False,True,False,False
61,31.52,47,60,451319.67,-0.2544467292310492,False,False,True,False,False,True,False,False,False
73,34.24,31,15,570020.77,0.8089299425909673,True,False,False,False,False,True,False,False,False
64,36.75,11,42,548722.55,-0.1431411313645596,False,False,True,True,False,False,False,False,False
65,26.17,23,23,386066.02,-0.6626095530745928,False,False,True,False,False,False,False,False,True
84,62.13,41,30,1170268.81,-1.2185384421428134,True,False,False,False,True,False,False,False,False
57,55.64,0,33,713330.44,-1.1520542350991307,False,False,True,False,False,False,True,False,False
48,62.46,46,20,681437.08,-0.16079138720721006,False,True,False,False,True,False,False,False,False
84,55.83,42,12,1046995.4,0.7640950622748507,True,False,False,False,False,False,True,False,False
47,69.78,41,24,744446.59,-1.2162951269464044,False,True,False,False,False,False,False,True,False
80,44.88,45,5,828629.6,2.2740031834116143,True,False,False,True,False,False,False,False,False
38,32.26,12,21,281050.45,-1.52976373572062,False,True,False,False,False,True,False,False,False
30,31.3,21,14,221303.9,-1.642351591886654,False,True,False,False,False,True,False,False,False
58,32.73,28,42,443527.86,-0.0998015432420964,False,False,True,False,False,False,False,False,True
41,59.09,1,17,559744.13,0.12167915099107078,False,True,False,False,True,False,False,False,False
51,58.49,39,30,679019.42,1.2701409026639137,False,False,True,False,True,False,False,False,False
80,62.38,10,50,1115299.15,0.13470167419885,True,False,False,False,True,False,False,False,False
50,33.67,10,10,384792.95,-1.6713696439478107,False,True,False,False,False,True,False,False,False
43,61.3,30,24,610610.35,-0.9279308853058614,False,True,False,False,True,False,False,False,False
71,38.29,4,40,625811.12,0.9426660756089289,True,False,False,True,False,False,False,False,False
84,53.62,54,81,1019254.02,0.7745936807384839,True,False,False,False,False,False,True,False,False
50,33.44,48,34,395902.18,-0.19599399275336243,False,True,False,False,False,True,False,False,False
90,40.88,66,43,832441.92,0.14369908078432686,True,False,False,True,False,False,False,False,False
67,65.25,53,13,976248.6,-1.7553703237132285,False,False,True,False,False,False,False,True,False
83,43.71,81,55,823301.73,1.037051861019389,True,False,False,True,False,False,False,False,False
90,41.82,20,83,845221.26,0.6515079951086084,True,False,False,True,False,False,False,False,False
41,67.11,10,36,633153.45,-1.4463516441623385,False,True,False,False,False,False,False,True,False
59,37.37,12,33,514083.87,0.0997771830139793,False,False,True,True,False,False,False,False,False
83,47.89,76,45,901575.92,1.5583636119373605,True,False,False,False,False,False,True,False,False
64,36.34,59,47,539964.78,-0.23847319292901983,False,False,True,False,False,True,False,False,False
54,31.03,2,25,397005.04,-1.2206691056451435,False,False,True,False,False,False,False,False,True
51,68.01,15,39,781151.18,-1.878920070424795,False,False,True,False,False,False,False,True,False
35,37.63,25,19,311139.82,-1.768361168249146,False,True,False,False,False,True,False,False,False
81,64.78,77,41,1193487.61,2.4705473401776867,True,False,False,False,True,False,False,False,False
31,45.48,3,26,333594.84,-0.31708796387446847,False,True,False,False,False,False,True,False,False
73,29.59,14,71,498243.68,0.7719638329845537,True,False,False,False,False,False,False,False,True
76,51.53,20,63,891698.66,4.361100692037562,True,False,False,False,False,False,True,False,False
45,51.45,40,22,530890.8,-0.8985377811814406,False,True,False,False,False,False,True,False,False
50,55.21,12,34,636082.01,-1.0229838280095138,False,False,True,False,True,False,False,False,False
50,27.32,12,11,329153.66,1.1811712340583551,False,False,True,False,False,False,False,False,True
83,45.68,37,50,861539.32,1.9019377224190803,True,False,False,False,False,False,True,False,False
40,61.26,17,2,562725.49,-1.8673643897371208,False,True,False,False,True,False,False,False,False
61,72.1,47,6,999000.4,-1.545287238746391,False,False,True,False,False,False,False,True,False
60,56.76,15,36,757414.11,-1.3313705446874147,False,False,True,False,True,False,False,False,False
75,38.66,47,19,672132.26,1.179313482107875,True,False,False,True,False,False,False,False,False
81,33.63,74,57,622288.15,1.7107437769285847,True,False,False,False,False,True,False,False,False
50,64.02,25,24,723751.63,-1.2969530230626851,False,True,False,False,True,False,False,False,False
81,57.14,64,18,1055553.69,3.2505632728067932,True,False,False,False,True,False,False,False,False
59,61.03,31,26,821866.79,0.14190881236275488,False,False,True,False,True,False,False,False,False
